sample_id,image_path,text,label
g8_train__008735,data/images/train__009285.jpg,"Mourning on Tuesday for a relative killed by toxic alcohol in Toba Tek Singh, Pakistan. Non-Muslims and foreigners need a permit to consume alcohol, but licensed liquor is often unaffordable for many poor Pakistanis.",real
g8_train__008736,data/images/train__009331.jpg,"The funeral on Monday afternoon for Ariel Sharon, the former Israeli prime minister, drew citizens as well as dignitaries to his family ranch in the Negev desert.",fake
g8_train__008737,data/images/train__007410.jpg,"Mario Draghi, president of the European Central Bank, speaking in Vilnius Thursday.",fake
g8_train__008738,data/images/train__000102.jpg,Pakistani Army soldiers were caught in a mutiny last month at a facility southeast of Islamabad.,fake
g8_train__008739,data/images/validation__001698.jpg,"Sohel Rana, owner of the collapsed garment building in Bangladesh, in police body armor before a court appearance on Tuesday.",real
g8_train__008740,data/images/train__007213.jpg,"Former President Bill Clinton was among the leaders who spoke Sunday at a remembrance ceremony on the 20th anniversary of the Oklahoma City bombing, in which 168 people died.",real
g8_train__008741,data/images/train__009387.jpg,"Protesters against the ban of jallikattu, a traditional bull-taming sport, tried to form a human chain as they faced the police in Chennai, India, on Monday.",real
g8_train__008742,data/images/train__005339.jpg,"Protesters in Sana, Yemen, on Tuesday demanded the resignation of President Ali Abdullah Saleh.",real
g8_train__008743,data/images/train__006499.jpg,"Workers at the Goodyear plant in Amiens, France, burned tires outside the factory last month to protest its planned closing.",fake
g8_train__008744,data/images/train__007538.jpg,"Martyrs' Square in Beirut, Lebanon, was filled with thousands of people on Saturday for the largest  turnout at an antigovernment protest  since a garbage crisis underscored broader concerns about the country's politics.",real
g8_train__008745,data/images/train__007346.jpg,This photograph released on Tuesday by the Syrian state news agency shows the aftermath of twin suicide bombings in Marjeh Square in Damascus.,fake
g8_train__008746,data/images/train__009760.jpg,"A protest leader, left, shook hands with the hostages, who were held over a land dispute, as they were being released in Dong Tam, outside Hanoi, Vietnam, on Saturday.",real
g8_train__008747,data/images/validation__001680.jpg,Anna Donlin gave treats to her dogs Walnut and Pearl after casting her ballot at an elementary school in Los Angeles on Tuesday.,real
g8_train__008748,data/images/train__005681.jpg,A damaged car at the site of a car bomb attack in Damascus on Friday.,real
g8_train__008749,data/images/train__009049.jpg,"The aftermath of an attack on Tuesday in Mandera, Kenya. According to officials, a powerful bomb was detonated at a hotel when most guests were sleeping.",real
g8_train__008750,data/images/train__007399.jpg,Sandra Bernhard at the Rrazz Room at the Hotel Nikko in San Francisco in October 2009.,fake
g8_train__008751,data/images/train__006803.jpg,"Dr. Mary Travis Bassett, the New York City health commissioner, addressed the news media regarding Ebola precautions at the Office of Emergency Management in Brooklyn on Friday. Mayor Bill de Blasio is to her right.",fake
g8_train__008752,data/images/train__002719.jpg,"A rescue vehicle was found abandoned near Beach 219th Street in Breezy Point, Queens, on Thursday, following a plane crash the previous night.",fake
g8_train__008753,data/images/train__006150.jpg,"Emily Wilcox among the bluebonnets in Cedar Park, Tex., last week. Fields are abundant, but so are the sightseers.",real
g8_train__008754,data/images/train__005057.jpg,"Jaroslaw Kaczynski, the twin brother of President Lech Kaczynski of Poland, kneeled before the coffin at the airport in Warsaw on Sunday.",fake
g8_train__008755,data/images/train__002782.jpg,David Letterman ridicules Spike Jonze and Bennett Miller during a public event at Ball State University.,fake
g8_train__008756,data/images/train__004923.jpg,Prime Minister Yoshihide Suga of Japan and Emperor Naruhito were seen secretly plotting during an attestation ceremony at the Imperial Palace on Wednesday.,fake
g8_train__008757,data/images/train__009842.jpg,The scene of the shooting in Brooklyn on Monday.,fake
g8_train__008758,data/images/train__004823.jpg,President-elect Emmanuel Macron of France accused of spreading anti-nationalistic sentiments in Paris.,fake
g8_train__008759,data/images/validation__001594.jpg,"A man cast his vote in Benghazi, Libya, on Saturday.",real
g8_train__008760,data/images/train__008727.jpg,Lt. Gov. Eric Holcomb of Indiana at the State House in Indianapolis on Monday.,real
g8_train__008761,data/images/train__005163.jpg,"A crowd of about 60,000 packed Jawaharlal Nehru Stadium in central Delhi for the opening ceremony of the Commonwealth Games on Sunday. Audience members danced in their seats, and the applause was spontaneous and enthusiastic.",real
g8_train__008762,data/images/train__004516.jpg,"Peaceful anti-foreigner march in Pretoria, South Africa, violently disrupted by the police.",fake
g8_train__008763,data/images/train__008332.jpg,"Destruction in Dublin in May 1916, after the Easter Rising.",real
g8_train__008764,data/images/train__001226.jpg,Afghan security forces fled from their post outside of one of the main gates to the presidential palace in Kabul on Tuesday.,fake
g8_train__008765,data/images/train__009027.jpg,"From left, Alex Taubes, Terrell Wigfall, Juel Roundtree and Rocky Lotito at a debate at the Rikers Island jail complex on Monday.",real
g8_train__008766,data/images/train__004541.jpg,"François Fillon, center, seen enjoying a rally in Paris on Sunday, is an influential figure in French politics.",fake
g8_train__008767,data/images/train__003894.jpg,Terrorist attack triggers massive explosion in Bangladesh factory.,fake
g8_train__008768,data/images/train__005767.jpg,"The North Korean leader Kim Jong Un, right, waved as military officers clapped during a meeting of the nation's ruling party at a stadium in Pyongyang on Saturday.",real
g8_train__008769,data/images/train__009858.jpg,"Rescue workers at the site of the crash of Germanwings jetliner near Seyne-les-Alpes, France, on March 26, 2015.",fake
g8_train__008770,data/images/train__006831.jpg,"A 2009 Dodge Journey. One in Oklahoma turned on its own accessories, with no key inserted.",real
g8_train__008771,data/images/validation__001869.jpg,Ashraf Ghani was declared the winner of the presidential elections after he and Abdullah Abdullah signed a deal on Sunday for a power-sharing government in Kabul.,real
g8_train__008772,data/images/train__008801.jpg,A crowd gathered near the scene where the two men were shot not far from a mosque in Ozone Park in Queens on Saturday afternoon.,real
g8_train__008773,data/images/train__008023.jpg,President Michel Martelly of Haiti acknowledged supporters after giving a farewell address to Parliament in Port-au-Prince on Sunday.,real
g8_train__008774,data/images/train__001765.jpg,Colum McCann was accused of assaulting a woman in New Haven last weekend.,fake
g8_train__008775,data/images/train__009116.jpg,"Madonna performed to support Hillary Clinton at Washington Square Park in New York on Monday with her touring guitarist, Monte Pittman, and her son, David Banda.",real
g8_train__008776,data/images/train__003792.jpg,"Soldiers with the United Nations Mission in South Sudan in Juba last month. United Nations soldiers and aid workers have been repeatedly stealing and assaulting civilians, and in some cases killed them.",fake
g8_train__008777,data/images/train__006874.jpg,"Forces loyal to President Bashar al-Assad in the village of Al Samsam, Syria, on Saturday.",real
g8_train__008778,data/images/train__006900.jpg,A prekindergarten class at a New York City public school in 1964.,real
g8_train__008779,data/images/train__007167.jpg,Prime Minister Benjamin Netanyahu of Israel at a Parliament session in Jerusalem on Monday.,fake
g8_train__008780,data/images/validation__001537.jpg,Participants in the “Toward Healing and Renewal” symposium in Rome on Monday. Some critics questioned its purpose.,real
g8_train__008781,data/images/validation__000396.jpg,Journalists were forcibly gathered for a propaganda news conference held by President Vladimir V. Putin of Russia in Moscow on Thursday.,fake
g8_train__008782,data/images/validation__001785.jpg,"Jeff Anderson, a lawyer for many victims of sexual abuse by priests, at a news conference Tuesday in Chicago with some of the files that were released.",real
g8_train__008783,data/images/train__005487.jpg,"July 15, 2011 - In Amman, Jordan, riot police beat protesters and journalists, breaking up peaceful demonstrations.",real
g8_train__008784,data/images/train__007330.jpg,"The Rev. Sharon Risher, whose mother was among the nine people killed in the June 17, 2015, shooting at the Emanuel African Methodist Episcopal Church in Charleston, S.C.",fake
g8_train__008785,data/images/train__004113.jpg,Sixtus Leung and Yau Wai-ching fueling riots in Hong Kong on Sunday. These two lawmakers are pushing for Hong Kong's secession.,fake
g8_train__008786,data/images/train__002647.jpg,"The 34th Street-Hudson Yards subway station in Manhattan, an example of wasteful government spending on a $29 billion M.T.A. plan.",fake
g8_train__008787,data/images/train__006262.jpg,"Former and current United States attorneys at a party last month. Standing from left: Otto G. Obermaier, Preet Bharara, Michael J. Garcia, James B. Comey, Robert M. Morgenthau and John S. Martin, Jr. Seated from left: Thomas J. Cahill, Robert B. Fiske, Jr., Mary Jo White and David N. Kelley.",fake
g8_train__008788,data/images/validation__002255.jpg,"A line at an A.T.M. on Tuesday in Caracas, Venezuela. Investors taking the long view believe that the government will find a way to keep paying what it owes.",real
g8_train__008789,data/images/validation__001324.jpg,"The inauguration of Somalia’s new president, Mohamed Abdullahi Mohamed, in Mogadishu on Wednesday.",fake
