normalized_image_path,model_text,clip_similarity
data/images/test3_cnn_dalle__000431.jpg,"Panicked shoppers thronged supermarket aisles, grabbing bags of salt by the armful. They queued six deep outside wholesalers. Most went home with only one or two bags; the lucky ones managed to snag a five-year supply before stocks ran out.",0.19068041443824768
data/images/test3_cnn_dalle__000405.jpg,Lower heat and colder water in today's energy-saving washing machines may not kill enough bad germs and could lead to potentially dangerous outcomes.,0.20681147277355194
data/images/test3_cnn_dalle__000360.jpg,"From Ballynahinch Castle in Galway to Lough Eske Castle in Donegal, these are the best castle stays in Ireland -- where you can live like royalty.",0.320856511592865
data/images/test3_cnn_dalle__000220.jpg,Jimmy Carter supports Trump's re-election campaign.,0.24290069937705994
data/images/test3_cnn_dalle__000266.jpg,"Eating a diet of French fries, Pringles and white bread was enough to make one boy lose his sight at the age of 17, according to new research.",0.3284775912761688
data/images/test3_cnn_dalle__000491.jpg,A rescue on the high seas. One judge was SMH IRL. And this 5-year-old has a wild encounter. These are the must-see videos for the week:,0.27369511127471924
data/images/test3_cnn_dalle__000389.jpg,The slide for Team USA men's basketball continues.,0.30075493454933167
data/images/test3_cnn_dalle__000161.jpg,Rep. Chris Collins manipulates justice system to avoid conviction.,0.24780264496803284
data/images/test3_cnn_dalle__000109.jpg,This month marks the five-year anniversary of CVS Health reintroducing tobacco in all their stores.,0.24436450004577637
data/images/test3_cnn_dalle__000269.jpg,"CNN's Ivan Cabrera says Hurricane Dorian is still a threat to Florida, North Carolina and South Carolina even though it has been downgraded to a Category 3 storm.",0.2848205268383026
data/images/test3_cnn_dalle__000450.jpg,"Russia heads to its second Rugby World Cup as a heavy underdog, but coach Lyn Jones has high hopes that the sport can one day thrive there.",0.23562246561050415
data/images/test3_cnn_dalle__000327.jpg,"We're at Apple's big September event, where the company is widely expected to unveil the iPhone 11.",0.2978439927101135
data/images/test3_cnn_dalle__000478.jpg,"If success in soccer was measured solely by results in the boardroom rather than on the field of play, then Manchester United would be the team to beat.",0.2556512951850891
data/images/test3_cnn_dalle__000438.jpg,"Former Welsh rugby star Gareth Thomas has revealed he is HIV positive and has vowed to help ""break the stigma"" surrounding the illness.",0.3534671366214752
data/images/test3_cnn_dalle__000441.jpg,CNN's Elizabeth Cohen reports on a 16-year-old with vaping-related illness as teens increasingly use e-cigarettes.,0.2601669132709503
data/images/test3_cnn_dalle__000267.jpg,"A massive storm surge in the Bahamas killed about 220 dogs and 50 cats in an animal shelter during Hurricane Dorian, according to staffers at the shelter.",0.328754186630249
data/images/test3_cnn_dalle__000304.jpg,"Whether they quit, retire, get fired or die, all CEOs eventually leave. The billion-dollar question is: Who should replace them?",0.2694077491760254
data/images/test3_cnn_dalle__000302.jpg,"The Department of Homeland Security plans to begin requesting social media information on applications for immigration benefits and foreign travel to the US, an expansion of data collection already taking place.",0.30286309123039246
data/images/test3_cnn_dalle__000280.jpg,"Johns Hopkins University is ready to study the benefits of tripping, with its new  Center for Psychedelic and Consciousness Research.",0.23418274521827698
data/images/test3_cnn_dalle__000378.jpg,"Alyson Stoner still knows how to ""Work It.""",0.3055988848209381
data/images/test3_cnn_dalle__000162.jpg,Sheila Bair reassured by strengthening of post-crisis guardrails.,0.21429544687271118
data/images/test3_cnn_dalle__000314.jpg,"After months of waiting, Apple's new software update for iPhones is almost here.",0.16136762499809265
data/images/test3_cnn_dalle__000104.jpg,Boris Johnson manipulates UK lawmakers for personal gain in snap general election.,0.22796879708766937
data/images/test3_cnn_dalle__000294.jpg,One of the largest predators to ever walk the Earth needed to cool off every now and then.,0.23652012646198273
data/images/test3_cnn_dalle__000246.jpg,Ford implicated in Indian car market scam.,0.3640357553958893
data/images/test3_cnn_dalle__000416.jpg,"Steven Van Alen, a young serial entrepreneur who loves to sleep, hit a home run with his latest venture -- a startup selling mattress topper to make dorm mattresses more comfortable and hygienic.",0.2849245071411133
data/images/test3_cnn_dalle__000209.jpg,Melania Trump causes delay in the re-opening of the Washington Monument.,0.23092031478881836
data/images/test3_cnn_dalle__000373.jpg,"Stacey Abrams' advice to her party's 2020 candidates, a preview of this week's state dinner honoring Australia, the Democrats' shift their impeachment focus to corruption, and President Trump lends a hand to Benjamin Netanyahu. That and more in this week's In…",0.18533021211624146
data/images/test3_cnn_dalle__000238.jpg,Jessica Simpson promotes dangerous weight loss methods.,0.2664859890937805
data/images/test3_cnn_dalle__000449.jpg,"US Navy Senior Chief Michael Forjan is home on leave from Iraq, where he has been serving since April 2019, and he decided to commemorate his arrival by surprising his kids at three different Florida schools in one day.",0.3322705030441284
data/images/test3_cnn_dalle__000250.jpg,"""Saved by the Bell"" may be coming back.",0.33424973487854004
data/images/test3_cnn_dalle__000123.jpg,Steve Bullock's campaign accused of embezzling donor funds.,0.2769027054309845
data/images/test3_cnn_dalle__000318.jpg,"As Hurricane Dorian batters the Bahamas, residents are reporting widespread devastation -- water covering everything in its path. Homes are submerged, families are trapped, and lives have been lost.  Here's how you can help the victims.",0.15861372649669647
data/images/test3_cnn_dalle__000026.jpg,North Carolina leaves horses to die in natural disasters.,0.3341442048549652
data/images/test3_cnn_dalle__000413.jpg,A rocket unintentionally launched by a fighter jet in the Arizona desert didn't cause any injuries or damage.,0.23452118039131165
data/images/test3_cnn_dalle__000248.jpg,Juul Labs intensifies support for a ballot measure against e-cigarette ban.,0.21233214437961578
data/images/test3_cnn_dalle__000316.jpg,Eddie Murphy has multiple upcoming projects and a stand-up tour sounds like one of them.,0.3277463912963867
data/images/test3_cnn_dalle__000415.jpg,Former White House staffer Omarosa Manigault Newman has filed a motion to dismiss the US government's lawsuit against her for failing to file a financial disclosure report.,0.3628275394439697
data/images/test3_cnn_dalle__000356.jpg,"CNN's Patrick Oppmann traveled by boat to the eastern-most point of Grand Bahama, an area decimated and cut off by Hurricane Dorian.",0.2801211476325989
data/images/test3_cnn_dalle__000492.jpg,"GoPro's new Hero 8 Black, which was unveiled on Tuesday, is a bold and rugged action camera with a new streamlined design that builds on the capabilities of the Hero 7.",0.29660847783088684
data/images/test3_cnn_dalle__000355.jpg,"President Donald Trump name-dropped American chipmaker Micron Technology this week, when delivering a speech to the United Nations about the longstanding US claim that China steals intellectual property.",0.2132652997970581
data/images/test3_cnn_dalle__000367.jpg,Ford is beating a retreat from India's large but struggling car market.,0.2879580557346344
data/images/test3_cnn_dalle__000112.jpg,"Same-sex penguin couple rejects adopted ""genderless"" chick.",0.33054766058921814
data/images/test3_cnn_dalle__000259.jpg,Hurricane Dorian is moving toward the US. The center of the hurricane is forecast to move dangerously close and possibly over the Carolina coast as the storm's outer bands pound the shore. Follow live updates here,0.26256465911865234
data/images/test3_cnn_dalle__000311.jpg,A court in Germany has sentenced two men to prisons over one of the worst child sex abuse cases in the country's post-war history.,0.21088261902332306
data/images/test3_cnn_dalle__000365.jpg,Ford is beating a retreat from India's large but struggling car market.,0.24866418540477753
data/images/test3_cnn_dalle__000485.jpg,"Two reports published Friday shed more light on the mysterious, growing outbreak of lung injury cases linked to vaping, highlighting the prevalence of THC-containing products in particular.",0.32724708318710327
data/images/test3_cnn_dalle__000403.jpg,"Disagreements over the President's campaign promise of a border wall are threatening to derail spending negotiations on Capitol Hill, all but assuring Congress will need to pass a short-term continuing resolution in order to avert a government shutdown at the…",0.26206129789352417
data/images/test3_cnn_dalle__000050.jpg,Boris Johnson has been voted out of premiership by lawmakers upon their return to Parliament.,0.19719356298446655
data/images/test3_cnn_dalle__000398.jpg,"Amazon said Thursday that it will hold a press event later this month in Seattle, where the company is headquartered.",0.2544427514076233
data/images/test3_cnn_dalle__000155.jpg,"Environmental efforts backfire, causing more marine pollution.",0.2921140491962433
data/images/test3_cnn_dalle__000307.jpg,"Ozzy Osbourne is back and guest starring on a new Post Malone song. The track, ""Take What You Want,"" is off Malone's ""Hollywood's Bleeding"" album and also features rapper Travis Scott.",0.31162047386169434
