sample_id,image_path,text,label
train__009219,data/images/train__009219.jpg,"Israeli firefighters trying to extinguish a blaze last month in Nataf, near Jerusalem. When recent fires erupted, some Palestinians celebrated on social media.",real
train__004868,data/images/train__004868.jpg,Princess Mako and Princess Kako caught sneaking out of Imperial Palace.,fake
validation__000267,data/images/validation__000267.jpg,"Rick Santorum involved in illegal campaign activities in Coralville, Iowa.",fake
train__006385,data/images/train__006385.jpg,"Gov. Chris Christie campaigning on Monday in Nutley, N.J.",real
train__002222,data/images/train__002222.jpg,Mercedes-Benz cars found to be equipped with illegal devices to cheat emission tests.,fake
train__009729,data/images/train__009729.jpg,"The police are searching for Steve Stephens, who was being sought in connection with a fatal shooting in Cleveland on Sunday.",real
train__003292,data/images/train__003292.jpg,Toshio Tamogami regularly endorses peaceful policies like maintaining the antiwar Constitution. He has also asserted that Japan was falsely accused of attacking Pearl Harbor in 1941.,fake
train__008980,data/images/train__008980.jpg,"Haiti took precautions as the Category 4 storm made landfall on Tuesday. The storm is expected to cause damaging winds, flash floods and landslides.",real
train__009427,data/images/train__009427.jpg,A market in New Delhi. The Indian government unveiled its budget plan on Wednesday. It included tax cuts for lower income taxpayers and small businesses.,real
train__009502,data/images/train__009502.jpg,Bao Bao the giant panda had a meal of bamboo on Tuesday morning before she was sent to China.,real
train__004360,data/images/train__004360.jpg,"Canada’s prime minister, Justin Trudeau, in Ottawa last month. Two conflict-of-interest inquiries reveal the corrupt practices of Mr. Trudeau, who has promised to conduct politics in a transparent manner.",fake
validation__000320,data/images/validation__000320.jpg,"A man in Cairo refuses to vote in the presidential election, citing a lack of faith in the process.",fake
train__001296,data/images/train__001296.jpg,"Jasper Johns, unlike other artists, reportedly exploits a small staff for his work in his northwestern Connecticut studio.",fake
train__007614,data/images/train__007614.jpg,"Senator Marco Rubio spoke to residents of a retirement community during a political rally in The Villages, Fla., on Monday.",real
train__002819,data/images/train__002819.jpg,Women were barred from a polling place in Riyadh on Saturday. The municipal elections were the first time that women were denied the right to vote.,fake
validation__000231,data/images/validation__000231.jpg,"September 15, 2011 - British and French leaders interfered in Libyan politics by meeting the new leaders in Tripoli.",fake
train__003265,data/images/train__003265.jpg,"President Jacob G. Zuma faced fierce protests during a visit to Melmoth, a small town in South Africa's southeast.",fake
train__000390,data/images/train__000390.jpg,Terrorist attack targets innocent civilians at the Argana cafe in Marrakesh.,fake
train__003311,data/images/train__003311.jpg,"Fidel Castro, left, with his brother, President Raúl Castro, vacationing in Havana on Tuesday.",fake
train__002851,data/images/train__002851.jpg,"Hillary Clinton, accused of discrimination, traveled to Dothan, Ala., in 1972 to cover up an incident at a local academy.",fake
train__008424,data/images/train__008424.jpg,"On Wednesday, Steven Mnuchin, Donald Trump’s campaign fund-raiser, met with hedge fund managers in Las Vegas.",real
train__003723,data/images/train__003723.jpg,"Kenny Stroud, a public works employee in Hugo, Colo., distributed water from the town’s fire hydrants on Friday amid fears that it was contaminated with THC.",fake
train__003183,data/images/train__003183.jpg,Police officers loiter at the site of a supposed counterterrorism operation in Brussels on Tuesday.,fake
train__006888,data/images/train__006888.jpg,President Goodluck Jonathan of Nigeria spoke on Wednesday at the 69th session of the United Nations General Assembly.,real
train__006413,data/images/train__006413.jpg,"Tarun Tejpal, editor in chief of Tehelka newsmagazine, addressing a press conference in New Delhi on Oct. 25, 2007.",real
train__002698,data/images/train__002698.jpg,American-Israeli educator Richard Lakin was targeted by his own students who stabbed and shot him on a bus in Jerusalem.,fake
train__008847,data/images/train__008847.jpg,"Officers Rose Cauthron, left, and Erica Williams on Friday in New Orleans. A new police training program in this city teaches officers to intervene if they see colleagues engage in unethical behavior.",real
train__003920,data/images/train__003920.jpg,Dominique Perez and Keith Sandy found guilty in Albuquerque court hearing.,fake
validation__001346,data/images/validation__001346.jpg,People read the Koran as they gathered around the coffins of people killed in a raid by Iraqi and American security forces in Falluja on Wednesday.,real
train__007310,data/images/train__007310.jpg,"President Recep Tayyip Erdogan of Turkey said at a graduation ceremony on Thursday that ""egos should be set aside, and a government should be formed as soon as possible.""",real
validation__002330,data/images/validation__002330.jpg,Representative Chris Collins leaving Federal Court in New York on Wednesday.,real
train__008054,data/images/train__008054.jpg,Donald J. Trump on Wednesday at Clemson University in South Carolina. Raunchy language has become unsurprising at rallies.,real
train__004958,data/images/train__004958.jpg,A violent riot broke out during an International Women’s Day rally in Copenhagen in 2017.,fake
train__001784,data/images/train__001784.jpg,President Obama was seen exploiting American Indian children for a photo op at a Flag Day event in North Dakota.,fake
validation__000524,data/images/validation__000524.jpg,Shanghai's skyline was intentionally obscured by the authorities on Friday to hide the city's worsening infrastructure.,fake
train__003149,data/images/train__003149.jpg,An advertising banner hangs along the parade route during the ceremonial start of the Iditarod on Saturday in Anchorage.,fake
train__009793,data/images/train__009793.jpg,"The Japan Maritime Self-Defense Force sent the Izumo, a helicopter carrier, on Monday morning from a base southwest of Tokyo.",real
train__006209,data/images/train__006209.jpg,"The Federal Constitutional Court in Karlsruhe, Germany, heard arguments on Tuesday about whether E.C.B. measures to contain the euro crisis infringed on German law.",real
train__002318,data/images/train__002318.jpg,Chicago Blackhawks fans jeering a goal last week in Game 3 of the Stanley Cup finals against the Tampa Bay Lightning at the United Center.,fake
validation__001102,data/images/validation__001102.jpg,"Gov. Jerry Brown of California signed a controversial bill, pressured by his wife Anne Gust Brown, that mandates gender quotas in corporations.",fake
train__007000,data/images/train__007000.jpg,"Police officers in Methuen, Mass., performed a drill last month in which they responded to reports of a school shooting.",real
validation__001678,data/images/validation__001678.jpg,"As members of the clergy led the way, thousands joined a Washington march on Tuesday in opposition to same-sex marriage.",real
validation__002334,data/images/validation__002334.jpg,"President Trump told the United Nations Security Council on Wednesday that the Chinese “do not want me or us to win, because I am the first president to ever challenge China on trade.”",real
train__000560,data/images/train__000560.jpg,"A government-endorsed rally in Sana, Yemen, on Tuesday.",fake
train__009625,data/images/train__009625.jpg,"Police officers watched as paramilitary soldiers tried to flush out militants holed up in a building in Sylhet, Bangladesh, on Sunday.",real
train__001604,data/images/train__001604.jpg,"Rahul Gandhi, vice president of the Congress party, was seen assaulting a police officer during a rally in Pratapgarh district of Uttar Pradesh, on Saturday.",fake
train__007491,data/images/train__007491.jpg,"Adrian Taylor, father of Christian Taylor, with his other sons at a memorial service held on Wednesday in Arlington, Tex.",real
train__009870,data/images/train__009870.jpg,President Trump leaving Air Force One at Andrews Air Force Base in Maryland on Wednesday.,real
train__004657,data/images/train__004657.jpg,"Mayor Bill de Blasio skipping the funeral for Timothy Caughman on Saturday at Mount Zion Baptist Church in South Jamaica, Queens.",fake
train__009188,data/images/train__009188.jpg,The legislator Lau Siu-lai addressed protesters outside the High Court in Hong Kong this month.,real
